,id,ori_path,adv_path,audibility2
167765,7127-75947-0032-i457,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i457_42.70145439549701.wav,42.70145439549701
167767,7127-75947-0032-i459,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i459_36.84739945920184.wav,36.84739945920184
167775,7127-75947-0032-i460,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i460_34.40342022825225.wav,34.40342022825225
167843,7127-75947-0032-i456,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i456_46.23571811079299.wav,46.23571811079299
167846,7127-75947-0032-i454,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i454_54.95743474023173.wav,54.95743474023173
167859,7127-75947-0032-i47,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i47_32.38667986823037.wav,32.38667986823037
167860,7127-75947-0032-i6,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i6_37.22849256415076.wav,37.22849256415076
167870,7127-75947-0032-i45,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i45_47.414402142216154.wav,47.414402142216154
167880,7127-75947-0032-i46,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i46_38.73915530185381.wav,38.73915530185381
167942,7127-75947-0032-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i5_47.444719382105916.wav,47.444719382105916
167970,7127-75947-0032-i455,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0032_adv_x/wav_x_adv_i455_50.28432913656729.wav,50.28432913656729
169282,5683-32866-0027-i17,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5683/32866/5683-32866-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5683-32866-0027_adv_x/wav_x_adv_i17_45.84047864146252.wav,45.84047864146252
169747,2961-961-0013-i320,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2961/961/2961-961-0013.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2961-961-0013_adv_x/wav_x_adv_i320_37.61223719617761.wav,37.61223719617761
169926,2961-961-0013-i319,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2961/961/2961-961-0013.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2961-961-0013_adv_x/wav_x_adv_i319_54.58922039769356.wav,54.58922039769356
173505,7127-75947-0003-i64,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0003.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0003_adv_x/wav_x_adv_i64_38.061242516399986.wav,38.061242516399986
173526,7127-75947-0003-i65,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0003.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0003_adv_x/wav_x_adv_i65_37.886360879537484.wav,37.886360879537484
173565,7127-75947-0003-i450,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0003.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0003_adv_x/wav_x_adv_i450_35.04156323144029.wav,35.04156323144029
173871,7127-75947-0003-i449,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75947/7127-75947-0003.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75947-0003_adv_x/wav_x_adv_i449_42.88732711640883.wav,42.88732711640883
174082,5683-32879-0021-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5683/32879/5683-32879-0021.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5683-32879-0021_adv_x/wav_x_adv_i2_39.95230065734216.wav,39.95230065734216
177518,6829-68771-0027-i341,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i341_50.774886751758.wav,50.774886751758
177558,6829-68771-0027-i335,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i335_38.11927643889792.wav,38.11927643889792
177585,6829-68771-0027-i334,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i334_36.34195746470966.wav,36.34195746470966
177631,6829-68771-0027-i342,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i342_53.26135837468748.wav,53.26135837468748
177700,6829-68771-0027-i336,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i336_39.983931048063795.wav,39.983931048063795
177730,6829-68771-0027-i340,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i340_48.40486333761478.wav,48.40486333761478
177745,6829-68771-0027-i332,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i332_33.03315801927014.wav,33.03315801927014
177749,6829-68771-0027-i343,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i343_55.86999405496718.wav,55.86999405496718
177844,6829-68771-0027-i333,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i333_34.647885846612176.wav,34.647885846612176
177865,6829-68771-0027-i344,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i344_58.606803814694096.wav,58.606803814694096
177911,6829-68771-0027-i337,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i337_41.940204370146496.wav,41.940204370146496
177942,6829-68771-0027-i338,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i338_43.99260179598372.wav,43.99260179598372
177994,6829-68771-0027-i345,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i345_61.478080178663625.wav,61.478080178663625
177995,6829-68771-0027-i339,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6829/68771/6829-68771-0027.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6829-68771-0027_adv_x/wav_x_adv_i339_46.145834947390554.wav,46.145834947390554
180320,1320-122612-0015-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1320/122612/1320-122612-0015.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1320-122612-0015_adv_x/wav_x_adv_i5_36.85264391591063.wav,36.85264391591063
180461,1320-122612-0015-i6,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1320/122612/1320-122612-0015.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1320-122612-0015_adv_x/wav_x_adv_i6_60.01964254502267.wav,60.01964254502267
186436,5683-32865-0003-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5683/32865/5683-32865-0003.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5683-32865-0003_adv_x/wav_x_adv_i5_39.944928080023566.wav,39.944928080023566
187723,1089-134686-0025-i197,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1089/134686/1089-134686-0025.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1089-134686-0025_adv_x/wav_x_adv_i197_44.27941687495504.wav,44.27941687495504
190176,7127-75946-0010-i6,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/7127/75946/7127-75946-0010.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_7127-75946-0010_adv_x/wav_x_adv_i6_37.46260318594762.wav,37.46260318594762
191522,4446-2271-0008-i283,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i283_41.19472757186906.wav,41.19472757186906
191564,4446-2271-0008-i291,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i291_58.373893319203006.wav,58.373893319203006
191571,4446-2271-0008-i281,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i281_37.764399951345034.wav,37.764399951345034
191579,4446-2271-0008-i286,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i286_46.940643458934495.wav,46.940643458934495
191597,4446-2271-0008-i289,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i289_53.496996161173165.wav,53.496996161173165
191619,4446-2271-0008-i285,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i285_44.94050785837038.wav,44.94050785837038
191648,4446-2271-0008-i278,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i278_33.15295675596498.wav,33.15295675596498
191735,4446-2271-0008-i3,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i3_33.397844059245266.wav,33.397844059245266
191756,4446-2271-0008-i292,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i292_60.97797181469539.wav,60.97797181469539
191779,4446-2271-0008-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i4_32.414212768788694.wav,32.414212768788694
191782,4446-2271-0008-i282,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i282_39.441843472502974.wav,39.441843472502974
191785,4446-2271-0008-i287,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i287_49.03071210134429.wav,49.03071210134429
191803,4446-2271-0008-i284,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i284_43.02643180053517.wav,43.02643180053517
191858,4446-2271-0008-i280,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i280_36.15915714973765.wav,36.15915714973765
191879,4446-2271-0008-i290,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i290_55.881837487238656.wav,55.881837487238656
191915,4446-2271-0008-i288,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i288_51.21475356495621.wav,51.21475356495621
191923,4446-2271-0008-i293,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i293_63.69910518888063.wav,63.69910518888063
191963,4446-2271-0008-i279,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/4446/2271/4446-2271-0008.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_4446-2271-0008_adv_x/wav_x_adv_i279_34.62299785017541.wav,34.62299785017541
195813,5142-33396-0061-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5142/33396/5142-33396-0061.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5142-33396-0061_adv_x/wav_x_adv_i5_33.76869551390338.wav,33.76869551390338
196146,1089-134686-0010-i249,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1089/134686/1089-134686-0010.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1089-134686-0010_adv_x/wav_x_adv_i249_41.45590052120676.wav,41.45590052120676
196399,1089-134686-0010-i250,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1089/134686/1089-134686-0010.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1089-134686-0010_adv_x/wav_x_adv_i250_35.04925896429141.wav,35.04925896429141
198278,5142-36377-0002-i96,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5142/36377/5142-36377-0002.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5142-36377-0002_adv_x/wav_x_adv_i96_39.07566240781229.wav,39.07566240781229
198884,6930-75918-0011-i166,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6930/75918/6930-75918-0011.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6930-75918-0011_adv_x/wav_x_adv_i166_37.31541980191267.wav,37.31541980191267
201807,5142-33396-0068-i9,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5142/33396/5142-33396-0068.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5142-33396-0068_adv_x/wav_x_adv_i9_47.33894131783858.wav,47.33894131783858
202056,8455-210777-0032-i248,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0032_adv_x/wav_x_adv_i248_61.898707376663225.wav,61.898707376663225
202074,8455-210777-0032-i68,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0032_adv_x/wav_x_adv_i68_37.01035399116518.wav,37.01035399116518
202082,8455-210777-0032-i67,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0032_adv_x/wav_x_adv_i67_48.608707095166814.wav,48.608707095166814
202083,8455-210777-0032-i249,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0032_adv_x/wav_x_adv_i249_52.46731106828197.wav,52.46731106828197
202283,8455-210777-0032-i250,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0032_adv_x/wav_x_adv_i250_45.47295128453828.wav,45.47295128453828
202359,8455-210777-0032-i253,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0032_adv_x/wav_x_adv_i253_32.22637009438048.wav,32.22637009438048
202386,8455-210777-0032-i252,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0032_adv_x/wav_x_adv_i252_35.748676402720285.wav,35.748676402720285
202483,8455-210777-0032-i251,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/8455/210777/8455-210777-0032.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_8455-210777-0032_adv_x/wav_x_adv_i251_40.06282950029606.wav,40.06282950029606
204842,1320-122612-0010-i8,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1320/122612/1320-122612-0010.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1320-122612-0010_adv_x/wav_x_adv_i8_55.052810576527264.wav,55.052810576527264
207746,5683-32879-0001-i5,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/5683/32879/5683-32879-0001.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_5683-32879-0001_adv_x/wav_x_adv_i5_38.901507229896545.wav,38.901507229896545
209257,1320-122617-0003-i11,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/1320/122617/1320-122617-0003.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_1320-122617-0003_adv_x/wav_x_adv_i11_43.42398176985914.wav,43.42398176985914
210506,2094-142345-0041-i32,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i32_42.938073523626755.wav,42.938073523626755
210520,2094-142345-0041-i33,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i33_34.132185500818906.wav,34.132185500818906
210676,2094-142345-0041-i378,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i378_60.83042537532522.wav,60.83042537532522
210687,2094-142345-0041-i380,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i380_43.79422920064983.wav,43.79422920064983
210770,2094-142345-0041-i31,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i31_55.49128584022985.wav,55.49128584022985
210857,2094-142345-0041-i4,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i4_36.340073305352014.wav,36.340073305352014
210859,2094-142345-0041-i379,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i379_51.12743713519366.wav,51.12743713519366
210867,2094-142345-0041-i2,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i2_34.186254855523465.wav,34.186254855523465
210907,2094-142345-0041-i382,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i382_33.61490503564494.wav,33.61490503564494
210979,2094-142345-0041-i381,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/2094/142345/2094-142345-0041.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_2094-142345-0041_adv_x/wav_x_adv_i381_38.1132425052492.wav,38.1132425052492
213845,6930-81414-0021-i250,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6930/81414/6930-81414-0021.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6930-81414-0021_adv_x/wav_x_adv_i250_38.181998826026145.wav,38.181998826026145
213862,6930-81414-0021-i249,/home/vmoat/userstudy_wsbnew/LibriSpeech_under5s/test-clean/6930/81414/6930-81414-0021.flac,/home/vmoat/vmoat_code/user_study_adv_audio/attack_verification_test-clean_under5s/model_weight_200_audi_6930-81414-0021_adv_x/wav_x_adv_i249_54.703258886465115.wav,54.703258886465115
